sample_date,collector_name,location,location_number,time_code,sample_start,sample_end,weather,wind (km/hr),air_temp,shade_coverage,observation_id,pollinator,insect_order,insect_family,insect_genus,insect_species,plant_host,plant_order,plant_family,plant_genus,plant_species,plant_color,plant_pattern,Photo reference #,Notes (additional observations),,name_primary,name_secondary,final
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB10E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB11E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB12E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB13E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB14E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB15E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB16E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB17E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB18E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB19E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB1E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB20E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB21E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB22E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB23E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB24E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB25E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB26E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB27E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB28E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB29E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB2E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB30E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB31E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB32E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB33E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB34E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB35E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB36E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB37E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB38E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB39E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB3E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB40E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB41E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB42E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB43E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB44E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB45E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB46E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB47E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB48E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB49E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB4E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB50E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB51E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB52E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB53E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB54E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB55E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB5E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB6E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB7E,HB,hymenoptera,apidae,apis,mellifera,oregano,lamiales,lamiaceae,origanum,spp,purple,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB8E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-14,"Asuma, David, Liz, Parsa, Sal",Community_Garden,C5,E,15:11,15:36,sunny,6,25,partly_shade,C5HB9E,HB,hymenoptera,apidae,apis,mellifera,daisy,asterales,asteraceae,bellis,perennis,white,solid,,,,David,Liz,Liz
2022-07-08,"Keegan, Parsa",Library,L4,A,12:09,12:34,cloudy,3,24,partly_shade,L4HB1A,HB,hymenoptera,apidae,apis,mellifera,rose,rosales,rosaceae,rosa,spp,pink,solid,,,,Liz,,Liz
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB10M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB11M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB12M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB13M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB14M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB15M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB16M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB17M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB18M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB19M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB1M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB20M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB21M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB22M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB23M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB24M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB2M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB3M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB4M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB5M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB6M,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB7M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB8M,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,M,10:45,11:10,cloudy,8,18,no_shade,S3HB9M,HB,hymenoptera,apidae,apis,mellifera,globe_gilia,ericales,polemoniaceae,gilia,capitata,blue,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB10A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB11A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB12A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB13A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB14A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB15A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB16A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB17A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB18A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB19A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB1A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB20A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB21A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB22A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB23A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB24A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB25A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB26A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB2A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB3A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB4A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB5A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB6A,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB7A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB8A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Jen",Student_Union,S3,A,11:34,11:59,partly_cloudy,8,18,no_shade,S3HB9A,HB,hymenoptera,apidae,apis,mellifera,red_poppy,ranunculales,papeveraceae,papver,rhoeas,red,spotted,,,,Liz,,
2022-07-07,"Liz,Parsa",Student_Union,S3,E,14:33,14:58,partly_cloudy,8,22,no_shade,S3HB10E,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
2022-07-07,"Liz,Parsa",Student_Union,S3,E,14:33,14:58,partly_cloudy,8,22,no_shade,S3HB11E,HB,hymenoptera,apidae,apis,mellifera,pink_poppy,ranunculales,papeveraceae,papver,rhoeas,pink,spotted,,,,Liz,,
